recipe_id,rank_strict,strict_score,yield_score,p_robust_valid,p_margin_risk,p_under_exposed,p_merged,p_roughness_degraded,p_numerical_invalid,mean_cd_fixed,std_cd_fixed,mean_cd_locked,std_cd_locked,mean_ler_locked,std_ler_locked,mean_area_frac,std_area_frac,mean_p_line_margin,std_p_line_margin,strict_cd_pen,strict_ler_pen,strict_cd_std_pen,strict_ler_std_pen,strict_margin_bonus,cd_error_penalty,ler_penalty,pitch_nm,line_cd_ratio,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm
G_3691,1,0.7712882024965764,0.9909500000000024,0.9958500000000025,0.002266666666666671,0.0001,0.001783333333333335,0.0,0.0,14.67235644718304,0.25494015592407715,12.407055299374715,0.2509310684632505,2.5395883186197286,0.01662945503123095,0.6078503752893519,0.010927779219308743,0.17437234374506627,0.006852618339735076,0.0,0.0,0.5098803118481543,0.01662945503123095,0.17437234374506627,0.0,0.0,24.0,0.52,59.27794052939862,0.19737313874065876,0.48414958752691745,30.64856923185289,0.18177000988274813,0.6312138759531081,0.017799156624823807,0.9048012448474765,50.0
G_1500,2,0.7650266250777417,0.9954500000000012,0.9980166666666678,0.0009333333333333325,0.0007166666666666662,0.0003333333333333333,0.0,0.0,14.702071529791061,0.26427800130568135,12.41250564998401,0.25971069423355925,2.5373358119758045,0.018853643023684204,0.6112502531828704,0.011508855375500036,0.17312579158105598,0.007417336071182927,0.0,0.0,0.5285560026113627,0.018853643023684204,0.17312579158105598,0.0,0.0,24.0,0.52,59.61064776778221,0.6692313132807612,0.3649552927352488,33.2558043114841,0.17694425912573933,0.5755714560858906,0.012893415167927741,1.6178962769918144,50.0
G_4867,3,0.744115080370199,0.9538499999999983,0.9832333333333316,0.0032999999999999995,0.00825,0.0035666666666666624,0.0005666666666666663,0.001083333333333332,14.497590653526062,0.2344569717262572,12.40347732348244,0.2592133762384079,2.535144012913744,0.017242521603297718,0.6058511501736111,0.010678921096601337,0.16228540927967888,0.008420499342670229,0.0048186929478752916,0.0,0.4689139434525144,0.017242521603297718,0.16228540927967888,0.0,0.0,24.0,0.52,52.676753897219896,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.019664063360542057,1.0673484671860933,50.0
G_3185,4,0.7367785111141446,0.9544166666666674,0.9820166666666674,0.005483333333333333,0.007766666666666673,0.004450000000000001,0.00028333333333333335,0.0,14.690764913233988,0.2521219327324284,12.45471748435603,0.27628444409208985,2.541714016699912,0.018203675093713904,0.6135646400462962,0.012012710437656096,0.1743424589070509,0.006473679840398883,0.0,0.0,0.5042438654648568,0.018203675093713904,0.1743424589070509,0.0,0.0,24.0,0.52,54.13421825878322,0.9893885711207986,0.35959234619513153,34.245778415352106,0.16786820678040384,0.6302088879980148,0.02199883854947984,0.6212781914509833,50.0
G_1226,5,0.7363568021215621,0.9996500000000001,0.9998833333333335,0.0,0.0,0.00011666666666666667,0.0,0.0,15.516171123538001,0.2596220085987753,12.413265985424134,0.2742835812448117,2.535420141488495,0.017874252383194015,0.6446350260416667,0.012468751147069872,0.21511723010374995,0.005311759778902529,0.032342247076002195,0.0,0.5192440171975506,0.017874252383194015,0.21511723010374995,0.0,0.0,24.0,0.52,53.86767695378512,0.7991772992536426,0.33591859573498367,33.01915261428803,0.21817502029240132,0.4995112420059741,0.013306531207635999,1.3187890541739762,50.0
G_1679,6,0.7280005609143199,0.9261250000000005,0.9614000000000005,0.027916666666666656,0.01020000000000001,0.00038333333333333324,0.0001,0.0,15.020730523833127,0.2306679940251129,12.439613032034416,0.29329326646169857,2.5416361252226056,0.02039083712156597,0.6130722546296297,0.01778536536069067,0.17095589400086053,0.01555795759971393,0.0,0.0,0.4613359880502258,0.02039083712156597,0.17095589400086053,0.0,0.0,24.0,0.52,53.04285152815282,0.6175816683098674,0.4185003099963069,39.61149072740227,0.17210849289782346,0.5973837855271995,0.027088020052760838,1.238976410124451,50.0
G_3366,7,0.7067064085465492,0.9811250000000016,0.9929166666666682,0.0015833333333333324,0.0009333333333333328,0.004566666666666661,0.0,0.0,15.504900819918904,0.30265290209118967,12.45755034471731,0.28872217698328173,2.537538172584018,0.01879777584581299,0.6391331646412037,0.01272920685640408,0.20934263326941757,0.007996175658557047,0.00980163983780713,0.0,0.6053058041823793,0.01879777584581299,0.20934263326941757,0.0,0.0,24.0,0.52,49.695911639370024,0.8923498978838325,0.33149425657466053,30.056207608431578,0.21137582533061505,0.6334934700280428,0.017279921416193247,1.4183912025764585,50.0
G_715,8,0.7013104203929961,0.99995,0.9999833333333333,0.0,1.6666666666666667e-05,0.0,0.0,0.0,14.511820872206776,0.33506506092351207,12.369095882199469,0.30895582752592554,2.537254990122144,0.018427247984383752,0.6216502337962965,0.015039290836695822,0.1825564212347998,0.010151079367087415,0.0,0.0,0.6701301218470241,0.018427247984383752,0.1825564212347998,0.0,0.0,24.0,0.52,53.13488420192152,0.8119138386100531,0.4316944188438356,26.48560533300042,0.20470118842087687,0.5199363170191645,0.006908052619546651,1.1299748960882425,50.0
G_1096,9,0.6990312374985798,0.9407333333333343,0.9743000000000009,0.011433333333333334,0.0035499999999999993,0.009000000000000013,0.001600000000000001,0.00011666666666666667,15.47221832928494,0.2681664593140322,12.391193879911759,0.2964905111617942,2.5514944318892763,0.030984594335038772,0.6295459351851853,0.05377510180062076,0.1678266425871885,0.008994001165328329,0.0,0.0,0.5363329186280644,0.030984594335038772,0.1678266425871885,0.0,0.0,24.0,0.52,54.77498465683311,0.2990975473076105,0.3910854572430253,43.31817008089274,0.1618718133959919,0.519607218913734,0.01730798020027578,1.4007178884930909,50.0
G_1553,10,0.6897324852945307,0.8847249999999994,0.9574666666666662,0.00933333333333333,0.016416666666666666,0.007783333333333345,0.004883333333333334,0.004116666666666668,14.552898264109196,0.2224867468376731,12.455508491792688,0.2656901847232877,2.5415354090171474,0.023264390449832768,0.6133062945601853,0.02229302408520532,0.15650570942848316,0.008336489204333298,0.0,0.0,0.4449734936753462,0.023264390449832768,0.15650570942848316,0.0,0.0,24.0,0.52,55.33272649627179,0.8260480631142855,0.6297292487695814,24.14402368478477,0.17299987352453172,0.6490463101305068,0.014940116945654154,1.3684112299233675,50.0
G_3521,11,0.68707289012927,0.9936750000000013,0.997316666666668,0.001033333333333332,0.0001,0.001199999999999999,0.00034999999999999994,0.0,14.769042056342636,0.34623218886497353,12.378856288662268,0.3035817125133199,2.5394746495389042,0.018791675997033113,0.6290646209490742,0.015477411827960728,0.19610366797103473,0.007766302251131634,0.0,0.0,0.6924643777299471,0.018791675997033113,0.19610366797103473,0.0,0.0,24.0,0.52,55.578329463489354,0.7054919404909015,0.5026414149440825,25.733013339340687,0.21830558368936182,0.6405440014787018,0.010224496582522988,1.5059860050678253,50.0
G_12,12,0.6814970565156633,0.9739583333333346,0.9898833333333346,0.0027000000000000006,0.0005666666666666664,0.006333333333333334,0.0005166666666666664,0.0,15.244767658908227,0.3270485496935403,12.450685072485793,0.2902698710109722,2.5329037630020905,0.021430103632329583,0.6315006530671298,0.018409309321620066,0.1812092987681353,0.011989896397210263,0.0,0.0,0.6540970993870806,0.021430103632329583,0.1812092987681353,0.0,0.0,24.0,0.52,54.67347263172269,1.2245240723714232,0.45896324021741747,29.81324869208038,0.19914712610654534,0.5968339773826301,0.009187169959768652,1.321106232702732,50.0
G_2699,13,0.6787353801667958,0.9568333333333336,0.983916666666667,0.0025333333333333323,0.0019500000000000006,0.00903333333333334,0.0025666666666666676,0.0,15.425565225772136,0.3169180165226845,12.436270783423552,0.28231883492652027,2.542227628397638,0.01848464546964711,0.6287253593750003,0.015788648863773364,0.19224954436388042,0.01020365202356544,0.0,0.0,0.633836033045369,0.01848464546964711,0.19224954436388042,0.0,0.0,24.0,0.52,49.572847441770136,0.12272468581795692,0.5828643824905158,32.865665555000305,0.20229601241648199,0.5803779413923621,0.009248145008459687,0.8495554770343006,50.0
G_1163,14,0.6779297467790131,0.9664500000000018,0.9884000000000018,0.00043333333333333315,0.0034833333333333305,0.006483333333333337,0.0011999999999999986,0.0,15.168430524121222,0.32766027697677713,12.474851318846197,0.2779183738654535,2.5412402598637307,0.01899794213239208,0.6271301545138889,0.014321219365784458,0.19455597928793764,0.00963719402730312,0.0,0.0,0.6553205539535543,0.01899794213239208,0.19455597928793764,0.0,0.0,24.0,0.52,44.20521835517138,0.39055242855101824,0.3935302157886326,31.000253353267908,0.20349605422466993,0.6107894139364363,0.008296383926644921,0.8209384735673666,50.0
G_534,15,0.6765983202417617,0.9932750000000014,0.9975000000000014,0.0005166666666666665,0.0009499999999999989,0.001033333333333332,0.0,0.0,15.013527269155311,0.3526005719330369,12.400601925742267,0.2636125557063823,2.538872257114187,0.01863111821939265,0.615484872974537,0.01215953451034721,0.18095780513797394,0.007043501136519439,0.0,0.0,0.7052011438660738,0.01863111821939265,0.18095780513797394,0.0,0.0,24.0,0.52,59.87893563229591,0.5245988667011261,0.3344970440492034,34.901051577180624,0.18685821142978964,0.5964107426814735,0.01151288190856576,1.7979914913885295,50.0
G_1470,16,0.6765305255653493,0.9755166666666676,0.9878000000000009,0.007933333333333339,0.0027166666666666684,0.0011166666666666658,0.00043333333333333315,0.0,15.175451628623533,0.3296567920518845,12.485629978837865,0.30501893447200856,2.5473867139763264,0.02398108527223654,0.6218345318287036,0.03403141800981944,0.17064477434673792,0.009841987992799237,0.0,0.0,0.659313584103769,0.02398108527223654,0.17064477434673792,0.0,0.0,24.0,0.52,51.53363247402012,0.48550059646368027,0.4602647197432816,40.866520260460675,0.17337030767463146,0.5254896852187813,0.02396841360256076,0.9648023387417197,50.0
G_2374,17,0.6753804194835797,0.8415750000000005,0.9348500000000004,0.023883333333333333,0.004033333333333334,0.03408333333333332,0.0029000000000000015,0.00025,14.617092437186662,0.1953903327276409,12.445144200851523,0.3216742996180794,2.5401494229426067,0.023444230824125747,0.6183268035300927,0.02465342396894207,0.16367147049313172,0.009168323326379697,0.0,0.0,0.3907806654552818,0.023444230824125747,0.16367147049313172,0.0,0.0,24.0,0.52,46.53822338394821,1.372474447824061,0.349316821154207,24.533610539510846,0.18768935919739305,0.6450454883277417,0.011199572822079062,0.6015458237379789,50.0
G_590,18,0.672899003238528,0.9998000000000001,0.9998833333333335,0.0001,1.6666666666666667e-05,0.0,0.0,0.0,14.655567080796793,0.3669272190276204,12.397131894471054,0.3153388981250978,2.5420174291542823,0.018768836743192747,0.624840135127315,0.016297587300270866,0.19764256255097856,0.0076912413635861964,0.0,0.0,0.7338544380552408,0.018768836743192747,0.19764256255097856,0.0,0.0,24.0,0.52,49.234969208948314,0.43546577263623476,0.4401523142121732,27.442381256259978,0.21297040559351443,0.5782038944773376,0.010807048520073295,1.5141079421155155,50.0
G_295,19,0.6682716277346932,0.9768166666666677,0.9913500000000011,0.0007999999999999995,0.001366666666666666,0.0033499999999999997,0.003133333333333333,0.0,14.699173478449104,0.34123063839334417,12.444810536784352,0.25641488359619846,2.5354271465851905,0.01863831322304135,0.6146359592013891,0.013068958451572387,0.16801902429156165,0.007792672283117166,0.0,0.0,0.6824612767866883,0.01863831322304135,0.16801902429156165,0.0,0.0,24.0,0.52,55.8942561680451,0.5754380179569125,0.5481364463455975,33.07686921209097,0.18593018031679093,0.5241544905118645,0.008627537358552217,1.8874763250350952,50.0
G_3475,20,0.6634566338982341,0.9923000000000013,0.9963000000000014,0.0022500000000000007,0.0009833333333333326,0.0004166666666666666,5e-05,0.0,14.917072800793983,0.3666877489710177,12.388446831962662,0.2820231654722373,2.539145090553281,0.01836476223579782,0.6207600752314817,0.014394061181061605,0.18810705594859733,0.009942241178115447,0.0,0.0,0.7333754979420354,0.01836476223579782,0.18810705594859733,0.0,0.0,24.0,0.52,38.158132541924715,0.27501923963427544,0.4667141690850258,32.259662337601185,0.2013138731569052,0.5935464720241725,0.009663899671286344,1.1133517744019628,50.0
G_599,21,0.6623103679963299,0.9716750000000017,0.9894666666666684,0.001999999999999999,0.0059833333333333336,0.0019999999999999987,0.0005499999999999996,0.0,14.86414068493024,0.3466178888227926,12.402804071618352,0.28774172140766757,2.5351828955001485,0.018693007083288568,0.626017158564815,0.01370103440446044,0.18639904144305974,0.010015293481030857,0.0,0.0,0.6932357776455852,0.018693007083288568,0.18639904144305974,0.0,0.0,24.0,0.52,47.94217657763511,0.8630671966820955,0.38625238854438065,30.682049463503063,0.20147072018124162,0.4851791176944971,0.010016533490270376,1.0683001456782222,50.0
G_4413,22,0.6599837552578904,0.99995,0.9999833333333333,0.0,1.6666666666666667e-05,0.0,0.0,0.0,14.76339302557751,0.37421436514079776,12.40701658308666,0.2654030882392587,2.535649901495314,0.01846991090910568,0.6137665700231483,0.013143645362987125,0.17393230341296423,0.009070459140653827,0.0,0.0,0.7484287302815955,0.01846991090910568,0.17393230341296423,0.0,0.0,24.0,0.52,58.56522271502763,0.6288422271609306,0.4579819885082543,29.39901410602033,0.18923971072770654,0.5620154602453112,0.018122892435640095,1.4903425797820091,50.0
G_322,23,0.6583130102829358,0.9764333333333347,0.9889833333333347,0.006333333333333341,0.002216666666666666,0.002450000000000002,0.0,1.6666666666666667e-05,14.742228559846092,0.34984671971985065,12.412759910293127,0.3034700663047668,2.5439005926476836,0.018309478521519536,0.6035308747106481,0.015780358065903954,0.16352454372084538,0.010626101583197932,0.0,0.0,0.6996934394397013,0.018309478521519536,0.16352454372084538,0.0,0.0,24.0,0.52,48.063295246101916,0.33668836019933224,0.4018833862617612,37.40208650007844,0.1699347008764744,0.497319816891104,0.01311454209499061,1.6822075145319104,50.0
G_1744,24,0.6569235839811387,0.999875,0.9999333333333333,5e-05,0.0,1.6666666666666667e-05,0.0,0.0,15.331214966673913,0.38306518669597456,12.433590658242037,0.26514675043641595,2.53869902562049,0.01822764259101463,0.6290310269097223,0.017453344776459087,0.1969103678904824,0.010167034532797804,0.0,0.0,0.7661303733919491,0.01822764259101463,0.1969103678904824,0.0,0.0,24.0,0.52,58.401948457583785,0.006242763251066208,0.46145198233425616,31.887378455139697,0.2058198464848101,0.4993485749699175,0.010997036285698413,1.777933151461184,50.0
G_4924,25,0.6538200145748321,0.9169416666666665,0.9638499999999999,0.015833333333333324,0.0038333333333333297,0.01320000000000001,0.003283333333333333,0.0,14.929344767292083,0.29291502862913976,12.492947062609227,0.29006466187143953,2.535380085963671,0.02269679379020156,0.6240009965277779,0.017193977905201076,0.16456709372962444,0.011173843533680448,0.0,0.0,0.5858300572582795,0.02269679379020156,0.16456709372962444,0.0,0.0,24.0,0.52,42.34293523337692,1.168808181770146,0.5518927287310362,30.957867419347167,0.18950295073911547,0.5884824329055846,0.008487394955009222,1.7428321451880038,50.0
G_2041,26,0.6530722944910082,0.9288833333333328,0.9682999999999996,0.015566666666666663,0.008433333333333343,0.005383333333333332,0.0019666666666666678,0.00035000000000000005,14.656186346553463,0.3093480072450285,12.444328729947543,0.27216290463876225,2.5387538058791224,0.018564132989106183,0.6124914594907408,0.013238291910953836,0.1712761395890282,0.010932629338750088,0.0,0.0,0.618696014490057,0.018564132989106183,0.1712761395890282,0.0,0.0,24.0,0.52,44.87577476911247,0.4665337884798646,0.5655918779782951,28.358783996663988,0.18829111898317932,0.6396164623089136,0.020389597797766328,1.036932282615453,50.0
G_3157,27,0.6500938788588287,0.9997916666666667,0.9999000000000001,5e-05,1.6666666666666667e-05,0.0,3.3333333333333335e-05,0.0,14.609226263129786,0.38626778697772973,12.44086649252545,0.28250128994605095,2.5396459002169065,0.018834568413721355,0.6182422083333334,0.014857494933729376,0.1839491335070097,0.010391606610752925,0.0,0.0,0.7725355739554595,0.018834568413721355,0.1839491335070097,0.0,0.0,24.0,0.52,50.590192353352904,0.3360791075974703,0.5033962206915021,28.184296800754964,0.19817508765496314,0.5458947274833917,0.019984139073640106,1.3247390585020185,50.0
G_1990,28,0.6462082696335251,0.8565416666666666,0.9444833333333332,0.01418333333333332,0.002766666666666666,0.034283333333333305,0.004066666666666664,0.00021666666666666668,14.741967973881255,0.23574714293743795,12.453484003500131,0.3191734801970979,2.5360599072523256,0.02710590521800788,0.6205471773726855,0.023563863956552356,0.1558667940532005,0.012741368294482965,0.0,0.0,0.4714942858748759,0.02710590521800788,0.1558667940532005,0.0,0.0,24.0,0.52,55.017908544279635,1.4722480215132236,0.49052053801715373,32.045160634443164,0.17406113252043723,0.5756974662654102,0.007777382517233491,1.902887124568224,50.0
G_2530,29,0.6453718390858554,0.9529416666666668,0.9811666666666667,0.005950000000000003,0.0022500000000000016,0.009600000000000003,0.001033333333333332,0.0,14.868469258795576,0.3417825897029133,12.43511031230694,0.27350874236234907,2.5438500004353046,0.023834096041402575,0.6285751276041668,0.01912838883352715,0.18451924057121283,0.01773402279591453,0.0,0.0,0.6835651794058266,0.023834096041402575,0.18451924057121283,0.0,0.0,24.0,0.52,56.318099590949714,0.35498169623315334,0.6283247789368034,27.26448579225689,0.20972623563371598,0.5219066297635436,0.010699593722820281,1.2174192517995834,50.0
G_1220,30,0.6452662349175406,0.8743166666666665,0.9539666666666665,0.007433333333333334,0.0027000000000000006,0.02981666666666665,0.004899999999999998,0.0011833333333333331,14.682380648512508,0.2596785494128789,12.460187503436746,0.32735467456391626,2.534675198603119,0.019516951669774737,0.6243648741319445,0.02970850348361574,0.1615463739945613,0.01309338172988894,0.0,0.0,0.5193570988257578,0.019516951669774737,0.1615463739945613,0.0,0.0,24.0,0.52,51.988285205326974,1.944337665103376,0.4229609381407499,26.04285153094679,0.1922681549191475,0.5487233915366232,0.017886203275993464,1.5166231039911509,50.0
G_4478,31,0.6434468775156308,0.9526416666666674,0.980783333333334,0.003016666666666667,0.0005666666666666663,0.004099999999999999,0.011533333333333354,0.0,14.95112713131872,0.34646980899678054,12.426428446634908,0.29520040590724916,2.5390961601155437,0.01891575743745825,0.6267224088541669,0.017632830277539736,0.18693159425789233,0.01394629569146392,0.0,0.0,0.6929396179935611,0.01891575743745825,0.18693159425789233,0.0,0.0,24.0,0.52,56.38631860166788,0.5498555218800902,0.5936534583568573,28.64122270140797,0.2040055521670729,0.6073506244458258,0.010569321569055318,1.9365892400965095,50.0
G_4311,32,0.6431900802234507,0.9007416666666676,0.9592833333333342,0.014166666666666676,0.01618333333333333,0.007083333333333338,0.003283333333333333,0.0,14.724368667461702,0.2875988935083825,12.457896157862463,0.28012638550298213,2.544116715529196,0.021661569580420408,0.6162280717592593,0.027116467473767905,0.16351236742150352,0.015421124201970659,0.0,0.0,0.575197787016765,0.021661569580420408,0.16351236742150352,0.0,0.0,24.0,0.52,54.2578928405419,0.49479379691183567,0.5596478280611337,40.55639901664108,0.16076924916356802,0.4842184191569686,0.022495801085606216,1.295442066155374,50.0
G_1572,33,0.6424603759066398,0.9847666666666687,0.9929166666666687,0.004,0.0030333333333333323,1.6666666666666667e-05,3.3333333333333335e-05,0.0,15.16336340122788,0.38051066690908736,12.391950887941475,0.29115304628420624,2.5376735551984337,0.018517078671677758,0.6271110792824075,0.013115500855396249,0.18985166193958927,0.010083968302449961,0.0,0.0,0.7610213338181747,0.018517078671677758,0.18985166193958927,0.0,0.0,24.0,0.52,39.064445360563695,0.735161536373198,0.38266080589964985,34.76980191655457,0.1973212522827089,0.612899471167475,0.020106750391423702,1.3639391674660146,50.0
G_1645,34,0.6417979411184032,0.977866666666668,0.9899833333333347,0.004900000000000003,0.0011499999999999995,0.0028333333333333344,0.0011333333333333325,0.0,14.513789204680815,0.37263894363715566,12.418706839314133,0.27562060752245776,2.5400311490526595,0.018243749244563075,0.6159365873842595,0.016338578168175674,0.18276837084468922,0.011368292547910143,0.0,0.0,0.7452778872743113,0.018243749244563075,0.18276837084468922,0.0,0.0,24.0,0.52,49.71409785468131,0.08577926829457283,0.5658136375248433,25.94574250280857,0.20411763750948012,0.5467478889971972,0.009408885184675454,1.231408431660384,50.0
G_3491,35,0.6373718041434694,0.9239333333333334,0.9615666666666667,0.02614999999999999,0.011200000000000003,0.0010666666666666654,1.6666666666666667e-05,0.0,14.790535066096528,0.3296210565593002,12.451887468754121,0.2986703454527289,2.544570473755448,0.018400222011986093,0.6324553938078705,0.014503588899548479,0.20903855350171704,0.01127547474243212,0.0,0.0,0.6592421131186004,0.018400222011986093,0.20903855350171704,0.0,0.0,24.0,0.52,53.89046714734286,0.51882004737854,0.3401571919210255,30.219525010325015,0.20638331866823137,0.5402229537256062,0.028797949953004717,1.0283071198500693,50.0
G_1612,36,0.6369784649611913,0.9525249999999988,0.9804833333333322,0.007183333333333336,0.005483333333333337,0.006250000000000005,0.0005999999999999995,0.0,14.577246381138153,0.35218745869030105,12.42486211771789,0.2920742567076395,2.5421378863474327,0.018407283332804465,0.6164068622685187,0.015249217994740452,0.18337826127158224,0.00989970332872025,0.0,0.0,0.7043749173806021,0.018407283332804465,0.18337826127158224,0.0,0.0,24.0,0.52,44.11146745271981,0.14525319635868073,0.4209555589593947,28.466325281187892,0.20033456951379774,0.534170953091234,0.005901848562061786,1.726822029799223,50.0
